34804512	8	0	1491570661
34926768	2	0	1491570661
35135500	2	0	1491570661
35312550	2	0	1491570661
36551524	2	0	1491570661
37120730	2	0	1491570661
37251397	1	0	1491570661
37429892	1	0	1491570661
37737047	1	0	1491570661
38396137	3	0	1491570661
38447277	3	1	1491570661
38541414	1	0	1491570661
39189728	1	0	1491570661
39239615	2	0	1491570661
39334796	2	0	1491570661
39751798	1	0	1491570661
40910467	7	0	1491570661
40926992	1	0	1491570661
41717076	3	0	1491570661
41780304	2	0	1491570661
42259319	1	0	1491570661
42852695	5	1	1491570661
43132896	2	0	1491570661
43269671	9	0	1491570661
43561520	10	0	1491570661
43678143	2	0	1491570661
43922727	1	0	1491570661
44066198	1	0	1491570661
44299670	1	0	1491570661
44987556	2	0	1491570661
45058984	2	0	1491570661
45062739	1	0	1491570661
45124740	8	0	1491570661
45156238	3	0	1491570661
46007420	1	0	1491570661
46031687	2	0	1491570661
46169794	1	0	1491570661
46756386	3	0	1491570661
46758927	1	0	1491570661
47117174	2	0	1491570661
47594553	7	0	1491570661
48030331	4	0	1491570661
49014014	2	0	1491570661
49154753	1	0	1491570661
49210292	3	0	1491570661
49388479	2	0	1491570661
50223819	2	0	1491570661
50298593	1	0	1491570661
50370723	1	0	1491570661
50552728	1	0	1491570661
50859151	2	0	1491570661
51109331	1	0	1491570661
51136301	5	0	1491570661
51534461	2	0	1491570661
51674655	4	0	1491570661
51815464	2	0	1491570661
51959831	4	0	1491570661
52423726	5	0	1491570661
52831631	1	0	1491570661
52965828	1	0	1491570661
53439801	5	0	1491570661
53716240	1	0	1491570661
55367320	6	0	1491570661
55630258	3	0	1491570661
55762274	1	0	1491570661
55926806	1	0	1491570661
56033827	1	0	1491570661
56230959	4	1	1491570661
56405484	1	0	1491570661
56578308	2	0	1491570661
58201329	4	0	1491570661
58354283	3	0	1491570661
58904750	1	0	1491570661
59291142	10	0	1491570661
59488041	2	0	1491570661
59805924	1	0	1491570661
60418433	2	0	1491570661
61424006	2	0	1491570661
61547440	4	0	1491570661
61620875	1	0	1491570661
62429193	2	0	1491570661
62525827	2	0	1491570661
62615537	1	0	1491570661
62781763	2	0	1491570661
63166398	2	0	1491570661
63314038	1	0	1491570661
63543107	1	0	1491570661
64182183	1	0	1491570661
64207280	5	0	1491570661
64826509	1	0	1491570661
64971391	3	0	1491570661
64988732	1	0	1491570661
65175569	4	0	1491570661
65721035	1	0	1491570661
66356986	1	0	1491570661
66726095	1	0	1491570661
66780981	1	0	1491570661
66827998	1	0	1491570661
67832529	4	0	1491570661
67920417	2	0	1491570661
68755818	2	0	1491570661
68900882	3	0	1491570661
68971282	2	0	1491570661
69349948	1	0	1491570661
69489115	3	0	1491570661
70220302	4	0	1491570661
70648679	1	0	1491570661
70979268	1	0	1491570661
71497949	5	0	1491570661
71623110	2	0	1491570661
71782258	1	0	1491570661
71856599	2	0	1491570661
72262702	1	0	1491570661
72966768	1	0	1491570661
73745660	1	0	1491570661
75173814	2	0	1491570661
75528006	1	0	1491570661
75602894	6	0	1491570661
76525385	3	0	1491570661
76635976	1	0	1491570661
76980533	1	0	1491570661
76987434	2	0	1491570661
77212805	1	0	1491570661
77749926	1	0	1491570661
79323680	2	0	1491570661
79476219	1	0	1491570661
80685953	3	0	1491570661
80736464	2	0	1491570661
80977547	1	0	1491570661
81056701	2	0	1491570661
81251100	1	0	1491570661
81690070	2	0	1491570661
81730941	1	0	1491570661
82191577	1	0	1491570661
82712126	1	0	1491570661
82772930	1	0	1491570661
83228043	2	0	1491570661
83400995	2	0	1491570661
83409420	1	0	1491570661
83543765	2	0	1491570661
83990904	5	0	1491570661
84177872	1	0	1491570661
85187384	3	0	1491570661
86290003	3	0	1491570661
87007890	2	0	1491570661
87436964	3	0	1491570661
87571777	1	0	1491570661
87638082	1	0	1491570661
88016389	2	0	1491570661
88068997	1	0	1491570661
88118826	1	0	1491570661
88268058	2	0	1491570661
88334777	2	0	1491570661
88467649	2	0	1491570661
88506339	2	0	1491570661
89070632	1	0	1491570661
89718332	5	0	1491570661
89774082	7	0	1491570661
89847707	1	0	1491570661
90112897	3	0	1491570661
90240202	1	0	1491570661
90533436	2	0	1491570661
90890227	2	0	1491570661
90917398	2	0	1491570661
91411164	3	0	1491570661
91428212	3	0	1491570661
91745957	4	0	1491570661
92010532	1	0	1491570661
92012504	1	0	1491570661
92283380	4	1	1491570661
92510984	4	1	1491570661
92725836	1	0	1491570661
93263139	6	0	1491570661
94989154	1	0	1491570661
95121128	1	0	1491570661
95456184	2	0	1491570661
95830847	1	0	1491570661
96058482	1	0	1491570661
97340484	1	0	1491570661
97673870	1	0	1491570661
97971506	5	0	1491570661
98549147	1	0	1491570661
98650165	1	0	1491570661
98955228	1	0	1491570661
99314257	1	0	1491570661
99351327	2	0	1491570661
99827287	2	0	1491570661
100606813	2	0	1491570661
100723749	1	0	1491570661
100729821	2	0	1491570661
100774744	1	0	1491570661
100849787	1	0	1491570661
101281837	1	0	1491570661
101837175	2	0	1491570661
101913537	1	0	1491570661
101921272	1	0	1491570661
102167502	2	0	1491570661
102172705	3	0	1491570661
103276875	2	0	1491570661
103294798	2	0	1491570661
104089947	3	0	1491570661
104119595	4	1	1491570661
104236210	1	0	1491570661
104307635	1	0	1491570661
105539752	8	0	1491570661
105750049	2	0	1491570661
106126498	1	0	1491570661
107078057	4	0	1491570661
107258140	1	0	1491570661
107274566	6	0	1491570661
107298919	1	0	1491570661
107638297	2	0	1491570661
108354544	2	0	1491570661
109193622	5	0	1491570661
109389010	1	0	1491570661
109772776	1	0	1491570661
110182209	1	0	1491570661
110310794	5	1	1491570661
110543924	6	0	1491570661
111655258	2	0	1491570661
112406626	3	0	1491570661
113130968	4	0	1491570661
113659845	1	0	1491570661
113705293	3	0	1491570661
114146312	1	0	1491570661
114201671	1	0	1491570661
114942876	4	0	1491570661
115055391	2	0	1491570661
115090313	1	0	1491570661
115641218	1	0	1491570661
115954707	4	0	1491570661
117937407	2	1	1491570661
118714761	1	0	1491570661
118916976	4	0	1491570661
118946422	1	0	1491570661
118946687	3	1	1491570661
119027775	1	0	1491570661
119237417	1	0	1491570661
119564440	2	0	1491570661
119622416	1	0	1491570661
120630071	3	0	1491570661
120787894	1	0	1491570661
122487261	4	0	1491570661
123786474	1	0	1491570661
124099824	3	0	1491570661
124127380	1	0	1491570661
124484297	2	0	1491570661
124575088	5	0	1491570661
125379154	2	0	1491570661
125637480	5	0	1491570661
126334946	2	1	1491570661
126696113	4	0	1491570661
127715721	1	0	1491570661
128227715	3	0	1491570661
129511513	1	0	1491570661
131509511	1	0	1491570661
131541385	9	0	1491570661
131655258	1	0	1491570661
131676941	2	0	1491570661
131964954	6	0	1491570661
131980658	1	0	1491570661
132210866	4	0	1491570661
132470899	2	1	1491570661
133385779	2	0	1491570661
133544941	1	0	1491570661
133605005	2	0	1491570661
133782535	1	0	1491570661
133907757	3	0	1491570661
134096729	1	0	1491570661
134159957	4	0	1491570661
134298431	1	0	1491570661
134384008	1	0	1491570661
134406552	3	0	1491570661
134465961	2	0	1491570661
134928253	3	0	1491570661
135034634	3	0	1491570661
135363158	1	0	1491570661
135438240	3	0	1491570661
135458639	3	0	1491570661
135534918	1	0	1491570661
135770761	1	0	1491570661
136405671	1	0	1491570661
136594563	1	0	1491570661
136648801	4	0	1491570661
136714652	2	0	1491570661
136744597	5	0	1491570661
137197230	6	0	1491570661
137376207	1	0	1491570661
137385415	1	0	1491570661
137438061	3	0	1491570661
137614517	1	0	1491570661
137642922	5	0	1491570661
137799683	2	0	1491570661
138240999	2	0	1491570661
138248593	8	0	1491570661
138272878	2	0	1491570661
138552274	1	0	1491570661
138789919	1	0	1491570661
138968259	2	0	1491570661
139183034	9	0	1491570661
139625106	4	0	1491570661
139696687	6	0	1491570661
139733846	1	0	1491570661
139809379	1	0	1491570661
140788913	1	0	1491570661
140841861	1	0	1491570661
140849965	2	0	1491570661
141134511	1	0	1491570661
141408649	2	0	1491570661
141976356	3	0	1491570661
142277591	2	1	1491570661
142430494	1	0	1491570661
142534854	9	0	1491570661
142565473	5	0	1491570661
142656120	1	0	1491570661
142768984	1	0	1491570661
142812907	1	0	1491570661
142900600	3	1	1491570661
142922412	8	0	1491570661
143158069	1	0	1491570661
143436642	2	0	1491570661
143643069	1	0	1491570661
143680653	1	0	1491570661
144208744	1	0	1491570661
144533597	1	0	1491570661
144623675	1	0	1491570661
144775402	1	0	1491570661
145085607	1	0	1491570661
145152947	4	0	1491570661
145222060	2	0	1491570661
145367347	3	0	1491570661
145395710	1	0	1491570661
145848514	5	0	1491570661
145982121	1	0	1491570661
146433661	2	0	1491570661
146491491	1	0	1491570661
146776810	2	0	1491570661
146799392	2	0	1491570661
146818743	1	0	1491570661
146974957	2	0	1491570661
147492365	2	0	1491570661
147535750	1	0	1491570661
147844395	1	0	1491570661
148027596	2	0	1491570661
148233982	4	0	1491570661
148599861	1	0	1491570661
150529321	2	0	1491570661
150552679	7	0	1491570661
150737261	1	0	1491570661
151060533	1	0	1491570661
151078038	1	0	1491570661
151140657	3	0	1491570661
151405847	1	0	1491570661
151487098	2	0	1491570661
151722917	6	0	1491570661
151848557	3	0	1491570661
151921610	1	0	1491570661
152257797	2	0	1491570661
152475722	2	0	1491570661
152572701	2	0	1491570661
152606052	3	0	1491570661
152781310	1	0	1491570661
153047691	3	0	1491570661
153100685	1	0	1491570661
153257179	1	0	1491570661
153438732	2	0	1491570661
153492053	1	0	1491570661
153979995	1	0	1491570661
154029940	1	0	1491570661
154159775	1	0	1491570661
154625459	2	1	1491570661
154826195	1	0	1491570661
154904766	2	0	1491570661
155037519	3	0	1491570661
155064235	1	0	1491570661
155655149	7	0	1491570661
156130727	1	0	1491570661
156166297	2	0	1491570661
156166512	7	0	1491570661
156237136	1	0	1491570661
156250410	1	0	1491570661
156457570	2	0	1491570661
156457705	1	0	1491570661
157230419	1	0	1491570661
157290284	2	0	1491570661
157384118	5	0	1491570661
157424970	1	0	1491570661
157627410	1	0	1491570661
158036916	1	0	1491570661
159157643	1	0	1491570661
159483002	1	0	1491570661
159518829	1	0	1491570661
159631505	8	0	1491570661
159978136	1	0	1491570661
160068886	1	0	1491570661
160495617	1	0	1491570661
160818148	2	0	1491570661
160848850	1	0	1491570661
161034326	2	0	1491570661
161128524	1	0	1491570661
161576649	1	0	1491570661
161581544	1	0	1491570661
161865943	8	0	1491570661
162323416	2	0	1491570661
162436185	2	0	1491570661
162772809	1	0	1491570661
162798257	3	0	1491570661
163635926	3	0	1491570661
163795382	2	0	1491570661
164297534	1	0	1491570661
164529888	2	0	1491570661
164995604	5	0	1491570661
165130859	2	0	1491570661
165199875	2	0	1491570661
165768185	6	0	1491570661
165813587	1	0	1491570661
166072024	4	0	1491570661
166256446	2	0	1491570661
166281709	2	0	1491570661
166471278	3	0	1491570661
166613324	2	0	1491570661
166665652	3	1	1491570661
166775699	2	0	1491570661
167242912	1	0	1491570661
167430502	6	0	1491570661
167686300	1	0	1491570661
167778041	2	0	1491570661
167793104	3	0	1491570661
167931785	1	0	1491570661
167936900	1	0	1491570661
168030320	1	0	1491570661
168058081	1	0	1491570661
168116076	1	0	1491570661
168128868	3	0	1491570661
168222346	6	0	1491570661
168333641	1	0	1491570661
168727408	1	0	1491570661
168841764	1	0	1491570661
169085993	8	0	1491570661
169175728	4	0	1491570661
169306179	2	0	1491570661
169649047	7	0	1491570661
169854739	2	0	1491570661
170114434	5	0	1491570661
170437385	2	0	1491570661
170886058	2	1	1491570661
170979292	1	0	1491570661
170994147	3	0	1491570661
171306073	1	0	1491570661
171516816	1	0	1491570661
171597076	1	0	1491570661
171694789	2	0	1491570661
171761895	2	0	1491570661
172001960	3	0	1491570661
172421540	1	0	1491570661
172513574	2	0	1491570661
172686496	2	0	1491570661
173290718	1	0	1491570661
173345198	1	0	1491570661
173434489	1	0	1491570661
173631842	2	0	1491570661
173698226	6	0	1491570661
173987270	2	0	1491570661
174297625	2	0	1491570661
174365940	1	0	1491570661
174577414	5	0	1491570661
174589871	1	0	1491570661
175101639	1	0	1491570661
175162263	2	0	1491570661
175164050	1	0	1491570661
175258852	1	0	1491570661
175546871	1	0	1491570661
175827481	2	0	1491570661
175982752	6	0	1491570661
176143275	2	0	1491570661
176245330	2	0	1491570661
176463609	2	0	1491570661
176495615	3	0	1491570661
176561914	2	0	1491570661
177401375	1	0	1491570661
177633980	1	0	1491570661
178515273	2	0	1491570661
179028204	2	0	1491570661
179297185	1	0	1491570661
179378812	1	0	1491570661
179643392	2	0	1491570661
179658427	4	0	1491570661
180112328	2	0	1491570661
180269200	3	0	1491570661
180788391	1	0	1491570661
180817481	1	0	1491570661
181073166	1	0	1491570661
181128094	2	0	1491570661
181142989	1	0	1491570661
181456284	1	0	1491570661
181492468	2	0	1491570661
181769537	2	1	1491570661
182244513	1	0	1491570661
182252147	2	0	1491570661
182272739	2	0	1491570661
182406320	2	0	1491570661
182597966	2	0	1491570661
182698904	1	0	1491570661
182892532	1	0	1491570661
183328481	2	0	1491570661
183339788	2	0	1491570661
183365825	3	0	1491570661
183526767	2	0	1491570661
183823715	1	0	1491570661
183870382	1	0	1491570661
184157261	3	0	1491570661
184183349	1	0	1491570661
184566782	2	0	1491570661
184573174	2	0	1491570661
184694792	1	0	1491570661
185019080	3	0	1491570661
185035631	1	0	1491570661
185133246	1	0	1491570661
185166584	1	0	1491570661
185244811	1	0	1491570661
185404411	3	0	1491570661
185485490	1	0	1491570661
186014376	1	0	1491570661
186067392	1	0	1491570661
186206844	2	0	1491570661
186237042	1	0	1491570661
186314347	1	0	1491570661
186728661	1	0	1491570661
186926941	2	0	1491570661
187395926	5	0	1491570661
187442933	1	0	1491570661
187517142	2	0	1491570661
187856744	3	0	1491570661
188394448	5	0	1491570661
188518235	2	0	1491570661
188552580	2	0	1491570661
188598945	1	0	1491570661
188661779	1	0	1491570661
188822397	1	0	1491570661
188840990	2	0	1491570661
189428666	1	0	1491570661
189571425	1	0	1491570661
189990085	1	0	1491570661
190149635	1	0	1491570661
190243734	3	0	1491570661
190300908	1	0	1491570661
190308314	1	0	1491570661
190369808	1	0	1491570661
190752362	2	0	1491570661
190859899	1	0	1491570661
191234240	3	0	1491570661
191265809	2	0	1491570661
192339049	1	0	1491570661
192345304	1	0	1491570661
192520352	1	0	1491570661
192876317	3	0	1491570661
193079830	2	0	1491570661
193115042	2	0	1491570661
193130680	2	0	1491570661
193461597	5	0	1491570661
193537640	4	0	1491570661
193672825	1	0	1491570661
194047435	1	0	1491570661
194599535	2	0	1491570661
195053183	1	0	1491570661
195827822	1	0	1491570661
196076415	1	0	1491570661
196390307	2	0	1491570661
196396464	2	0	1491570661
196440313	4	0	1491570661
196478488	4	0	1491570661
196493024	1	0	1491570661
196519726	4	0	1491570661
196704651	1	0	1491570661
197554839	2	0	1491570661
198100921	1	0	1491570661
198431657	2	0	1491570661
198563442	1	0	1491570661
198615142	1	0	1491570661
198617330	3	0	1491570661
198945760	1	0	1491570661
198959947	1	0	1491570661
199212000	1	0	1491570661
199548434	1	0	1491570661
199606265	1	0	1491570661
199767701	2	0	1491570661
200078827	6	0	1491570661
200648335	1	0	1491570661
200741750	11	0	1491570661
200784096	2	0	1491570661
200879811	2	0	1491570661
201086442	2	0	1491570661
201107162	2	0	1491570661
201264529	2	0	1491570661
201854050	1	0	1491570661
201900572	3	0	1491570661
201907241	1	0	1491570661
202476801	5	0	1491570661
202552694	1	0	1491570661
203131832	1	0	1491570661
203134467	2	0	1491570661
203451709	1	0	1491570661
203764372	2	1	1491570661
203794962	1	0	1491570661
203804155	1	0	1491570661
203918566	2	1	1491570661
204825419	1	0	1491570661
204877240	2	0	1491570661
204914321	1	0	1491570661
205252622	1	0	1491570661
205414609	2	0	1491570661
205542033	4	1	1491570661
206017330	2	0	1491570661
206163248	4	0	1491570661
206329409	2	0	1491570661
206520984	2	0	1491570661
206749736	1	0	1491570661
206807803	2	0	1491570661
207153831	1	0	1491570661
207331294	1	0	1491570661
208019943	1	0	1491570661
208034764	2	0	1491570661
208989591	1	0	1491570661
209064310	10	0	1491570661
209149985	1	0	1491570661
209416546	2	0	1491570661
209565394	1	0	1491570661
209727741	6	0	1491570661
209941095	1	0	1491570661
210039406	1	0	1491570661
210118630	3	0	1491570661
210176290	2	0	1491570661
210510787	2	0	1491570661
210621122	2	0	1491570661
210793353	5	0	1491570661
210934916	2	0	1491570661
211011621	7	0	1491570661
211118609	2	0	1491570661
211426828	3	0	1491570661
211838429	5	0	1491570661
212193997	2	0	1491570661
212502671	1	0	1491570661
212780970	1	0	1491570661
212861548	2	0	1491570661
212907823	1	0	1491570661
213196791	2	1	1491570661
213509779	4	0	1491570661
213714860	2	0	1491570661
213793760	2	0	1491570661
214404162	6	0	1491570661
214490587	1	0	1491570661
214628133	1	0	1491570661
214898932	1	0	1491570661
215206009	4	0	1491570661
215245853	4	0	1491570661
215351442	2	0	1491570661
215410762	1	0	1491570661
215610888	9	0	1491570661
216406788	2	0	1491570661
216917618	2	0	1491570661
217078127	1	0	1491570661
217121708	1	0	1491570661
217618390	7	0	1491570661
217745147	2	0	1491570661
218179304	2	1	1491570661
218180952	3	0	1491570661
218327855	2	0	1491570661
218479847	5	0	1491570661
218643134	3	0	1491570661
218856646	2	0	1491570661
219001320	5	0	1491570661
219056342	1	0	1491570661
219285752	3	0	1491570661
219401121	2	0	1491570661
220014311	5	0	1491570661
220104985	4	0	1491570661
220173520	7	0	1491570661
220174351	6	0	1491570661
220320104	3	0	1491570661
220333317	4	0	1491570661
220510136	1	0	1491570661
220956550	1	0	1491570661
221302242	1	0	1491570661
221546179	2	0	1491570661
221591730	2	0	1491570661
222134697	1	0	1491570661
222306060	1	0	1491570661
222465149	1	0	1491570661
222522731	1	0	1491570661
222564140	1	0	1491570661
222633264	1	0	1491570661
222702027	3	0	1491570661
223144690	1	0	1491570661
223232737	1	0	1491570661
223907273	1	0	1491570661
224180712	2	0	1491570661
224308173	2	0	1491570661
224395636	2	0	1491570661
224569680	9	0	1491570661
224628724	1	0	1491570661
224647001	1	0	1491570661
225256320	1	0	1491570661
225348356	10	0	1491570661
225402015	1	0	1491570661
225495771	3	0	1491570661
225525276	2	0	1491570661
225851262	4	1	1491570661
226418308	1	0	1491570661
226420949	2	0	1491570661
226428997	2	0	1491570661
226656675	1	0	1491570661
226877724	2	0	1491570661
226921558	2	0	1491570661
227086814	2	0	1491570661
227102955	1	0	1491570661
227185783	3	0	1491570661
227199556	1	0	1491570661
227226704	1	0	1491570661
227389198	1	0	1491570661
227447023	1	0	1491570661
227546493	2	0	1491570661
227741007	1	0	1491570661
227768666	2	0	1491570661
228238246	1	0	1491570661
228307832	3	1	1491570661
228969938	2	0	1491570661
229076121	1	0	1491570661
229083979	2	0	1491570661
229116793	1	0	1491570661
229174716	4	0	1491570661
229265640	1	0	1491570661
229567626	3	1	1491570661
230094782	1	0	1491570661
230338233	5	0	1491570661
230463098	1	0	1491570661
230525783	1	0	1491570661
230887271	2	0	1491570661
231056436	1	0	1491570661
231064397	1	0	1491570661
231789240	1	0	1491570661
231923242	2	0	1491570661
232069458	2	0	1491570661
232161674	1	0	1491570661
232399532	2	0	1491570661
232455274	1	0	1491570661
232780982	1	0	1491570661
233139464	1	0	1491570661
233203382	2	0	1491570661
233294020	1	0	1491570661
233638396	3	1	1491570661
233733778	1	0	1491570661
233865359	2	0	1491570661
234086888	5	0	1491570661
234276068	4	0	1491570661
234650682	1	0	1491570661
234917444	1	0	1491570661
234924903	2	0	1491570661
235202095	1	0	1491570661
235279950	2	0	1491570661
235498133	1	0	1491570661
235734395	1	0	1491570661
235741757	1	0	1491570661
235870854	2	0	1491570661
236390203	1	0	1491570661
236447491	2	0	1491570661
236576611	3	0	1491570661
236794522	6	0	1491570661
236835925	1	0	1491570661
236925885	2	0	1491570661
236947684	1	0	1491570661
237315864	1	0	1491570661
237342228	5	0	1491570661
237358222	2	0	1491570661
237404177	1	0	1491570661
237530519	2	0	1491570661
237710978	1	0	1491570661
237721704	1	0	1491570661
237754654	1	0	1491570661
237812885	2	0	1491570661
237994729	3	0	1491570661
238390889	1	0	1491570661
238395653	2	0	1491570661
238614241	2	0	1491570661
238671167	2	0	1491570661
238700453	5	0	1491570661
238838103	1	0	1491570661
238844762	1	0	1491570661
239144921	1	0	1491570661
239225332	1	0	1491570661
239902281	1	0	1491570661
240396568	1	0	1491570661
240495529	1	0	1491570661
240615432	1	0	1491570661
240880255	1	0	1491570661
240964311	1	0	1491570661
241039653	1	0	1491570661
241170029	2	0	1491570661
241457912	1	0	1491570661
241799235	1	0	1491570661
241886988	1	0	1491570661
242143989	1	0	1491570661
242757395	3	0	1491570661
242876816	1	0	1491570661
243028244	1	0	1491570661
243232600	2	0	1491570661
243355425	1	0	1491570661
243583071	2	1	1491570661
243587114	2	0	1491570661
243734664	2	0	1491570661
244616639	1	0	1491570661
244747652	2	0	1491570661
245005997	2	0	1491570661
245208944	2	0	1491570661
245484399	1	0	1491570661
245633700	1	0	1491570661
245638097	1	0	1491570661
245850800	1	0	1491570661
246337111	1	0	1491570661
246432448	2	0	1491570661
246722779	2	0	1491570661
246777092	2	0	1491570661
246957412	1	0	1491570661
247096662	1	0	1491570661
247395609	1	0	1491570661
247504024	3	1	1491570661
247791752	2	0	1491570661
247817663	1	0	1491570661
247867571	1	0	1491570661
247915500	1	0	1491570661
248252323	1	0	1491570661
248365067	1	0	1491570661
248889868	2	0	1491570661
248943627	2	0	1491570661
249076816	2	0	1491570661
249312806	1	0	1491570661
249631300	1	0	1491570661
249764910	2	0	1491570661
250108877	2	0	1491570661
250416456	2	0	1491570661
250905887	4	0	1491570661
251020952	1	0	1491570661
251164780	1	0	1491570661
251322718	1	0	1491570661
251347768	2	0	1491570661
251596880	5	0	1491570661
252243706	1	0	1491570661
252396184	2	0	1491570661
252516844	4	0	1491570661
252695660	1	0	1491570661
252887523	1	0	1491570661
252935572	1	0	1491570661
253177058	2	0	1491570661
